customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01169,Male,0,No,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,113.8,7130.98,Yes
CUST-01170,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.7,18.0,No
CUST-01171,Male,0,Yes,Yes,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.17,483.57,Yes
CUST-01172,Male,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.14,18.0,No
CUST-01173,Male,0,No,Yes,49,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,45.48,2154.73,Yes
CUST-01174,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.23,786.06,No
CUST-01175,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,74.77,3194.94,No
CUST-01176,Male,0,No,Yes,72,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,41.51,2946.69,No
CUST-01177,Female,0,No,No,72,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,49.49,3517.21,No
CUST-01178,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,79.16,5513.45,No
CUST-01179,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,128.27,No
CUST-01180,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.07,192.97,No
CUST-01181,Female,1,Yes,Yes,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.36,578.27,No
CUST-01182,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.61,617.42,No
CUST-01183,Female,0,Yes,No,0,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.49,18.0,No
CUST-01184,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,95.97,1391.81,No
CUST-01185,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),52.09,3496.35,Yes
CUST-01186,Female,1,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.88,6785.57,Yes
CUST-01187,Male,1,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,116.37,No
CUST-01188,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),98.56,1388.61,No
CUST-01189,Female,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,92.61,2522.05,No
CUST-01190,Male,0,No,Yes,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,85.89,5046.82,No
CUST-01191,Male,0,No,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,81.79,1807.69,No
CUST-01192,Male,1,Yes,Yes,72,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.88,4010.59,No
CUST-01193,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.32,1053.81,No
CUST-01194,Female,0,No,Yes,72,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),66.23,5184.17,No
CUST-01195,Male,0,No,Yes,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,63.59,2850.35,No
CUST-01196,Female,1,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,46.4,3410.17,No
CUST-01197,Male,0,No,No,56,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,80.52,4478.05,No
CUST-01198,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.08,215.56,No
CUST-01199,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.17,259.4,Yes
CUST-01200,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,54.85,3527.31,No
CUST-01201,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,89.11,174.23,No
CUST-01202,Female,1,No,Yes,16,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),78.16,1310.4,No
CUST-01203,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.85,1592.24,No
CUST-01204,Male,0,No,No,53,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.52,2853.47,Yes
CUST-01205,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,68.7,268.19,Yes
CUST-01206,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.9,2565.15,No
CUST-01207,Female,0,No,No,20,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,34.76,641.02,Yes
CUST-01208,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,74.74,929.62,No
CUST-01209,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,63.51,4618.6,No
CUST-01210,Male,1,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,637.28,No
CUST-01211,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.63,1864.19,No
CUST-01212,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,65.48,122.31,No
CUST-01213,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.59,340.27,No
CUST-01214,Female,0,Yes,No,57,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,31.09,1779.83,No
CUST-01215,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),82.74,1417.77,No
CUST-01216,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),83.95,710.65,No
CUST-01217,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),70.95,5201.0,No
CUST-01218,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,1240.06,No
CUST-01219,Male,0,No,No,25,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,54.21,1386.06,No
CUST-01220,Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.36,592.71,No
CUST-01221,Female,1,No,Yes,0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,75.19,18.0,No
CUST-01222,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,65.16,4634.65,No
CUST-01223,Male,0,No,No,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,60.57,3065.23,Yes
CUST-01224,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,18.88,No
CUST-01225,Female,0,Yes,No,6,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),80.78,475.12,No
CUST-01226,Male,0,No,No,55,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),42.38,2496.65,No
CUST-01227,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.85,34.1,No
CUST-01228,Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.54,1824.32,No
CUST-01229,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.36,1331.95,No
CUST-01230,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.24,4459.78,No
CUST-01231,Female,0,No,Yes,42,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,82.79,3732.24,Yes
CUST-01232,Male,1,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.31,578.54,No
CUST-01233,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,37.91,No
CUST-01234,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,78.97,3227.18,No
CUST-01235,Female,0,No,Yes,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),41.04,632.89,No
CUST-01236,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.6,506.22,No
CUST-01237,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.32,251.94,Yes
CUST-01238,Male,0,No,No,8,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.49,521.76,Yes
CUST-01239,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.49,631.41,No
CUST-01240,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.39,1080.46,No
CUST-01241,Female,0,No,Yes,17,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,66.98,1115.24,No
CUST-01242,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.43,219.93,No
CUST-01243,Male,1,No,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,69.28,1164.96,Yes
CUST-01244,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,64.79,62.39,Yes
CUST-01245,Female,1,No,Yes,70,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.27,6417.21,No
CUST-01246,Female,0,Yes,No,25,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.07,1475.64,No
CUST-01247,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,41.51,129.84,No
CUST-01248,Female,1,Yes,Yes,10,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),37.97,401.18,Yes
CUST-01249,Female,0,No,No,72,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.13,6084.34,No
CUST-01250,Male,1,No,Yes,28,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,75.26,2174.91,No
CUST-01251,Female,0,Yes,No,11,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,82.19,913.72,Yes
CUST-01252,Female,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.65,386.74,Yes
CUST-01253,Female,1,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.36,249.29,No
CUST-01254,Male,0,No,No,1,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,81.58,73.49,No
CUST-01255,Female,1,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.15,1086.65,Yes
CUST-01256,Female,1,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,212.36,Yes
CUST-01257,Male,0,No,No,58,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),83.49,4566.19,No
CUST-01258,Female,0,No,No,20,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,60.7,1199.53,No
CUST-01259,Male,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.67,254.94,Yes
CUST-01260,Male,0,No,Yes,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.12,1411.29,No
CUST-01261,Male,0,Yes,Yes,15,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,39.95,590.67,Yes
CUST-01262,Male,0,Yes,No,39,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,48.39,1950.76,No
CUST-01263,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.88,3302.73,Yes
CUST-01264,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,90.64,6253.72,Yes
CUST-01265,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,88.5,163.45,No
CUST-01266,Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),76.26,18.0,Yes
CUST-01267,Female,0,Yes,No,25,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,50.92,1318.32,No
CUST-01268,Male,0,No,Yes,9,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),33.28,320.34,Yes
CUST-01269,Female,0,No,No,20,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,39.45,678.88,No
CUST-01270,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.85,186.6,Yes
CUST-01271,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,76.51,1756.84,No
CUST-01272,Male,1,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,54.55,229.69,No
CUST-01273,Male,0,No,No,58,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),49.41,2575.48,No
CUST-01274,Male,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.41,795.23,No
CUST-01275,Female,1,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,36.28,Yes
CUST-01276,Male,1,No,Yes,57,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.97,4177.13,No
CUST-01277,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.9,832.28,Yes
CUST-01278,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,55.62,669.49,Yes
CUST-01279,Female,0,No,Yes,6,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),72.92,438.72,No
CUST-01280,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.91,1312.8,No
CUST-01281,Male,0,No,Yes,16,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,79.98,1348.72,No
CUST-01282,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),60.0,56.29,No
CUST-01283,Male,1,No,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),65.58,4350.31,No
CUST-01284,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.54,169.49,No
CUST-01285,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,1311.68,Yes
CUST-01286,Female,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.11,890.19,No
CUST-01287,Female,0,No,No,56,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.87,4044.76,No
CUST-01288,Female,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.86,3601.98,No
CUST-01289,Male,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.05,2112.25,No
CUST-01290,Male,0,No,No,72,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.73,3775.39,No
CUST-01291,Male,0,Yes,No,65,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,61.56,4081.84,No
CUST-01292,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.46,433.79,Yes
CUST-01293,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.46,1293.72,Yes
CUST-01294,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,85.59,3433.07,Yes
CUST-01295,Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,39.5,72.04,Yes
CUST-01296,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.81,2318.89,No
CUST-01297,Male,1,No,Yes,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.7,505.28,No
CUST-01298,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.53,76.57,Yes
CUST-01299,Female,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),87.5,1473.34,No
CUST-01300,Male,1,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.49,598.61,No
CUST-01301,Female,1,No,Yes,27,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.34,2174.32,No
CUST-01302,Male,0,No,No,27,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,102.51,2868.5,No
CUST-01303,Female,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,38.94,307.42,Yes
CUST-01304,Female,0,No,Yes,32,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),50.1,1493.98,No
CUST-01305,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,69.75,5510.39,Yes
CUST-01306,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,46.5,736.57,No
CUST-01307,Female,0,Yes,No,31,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),22.39,670.76,No
CUST-01308,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.55,487.03,Yes
CUST-01309,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,18.0,No
CUST-01310,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,55.41,1657.14,No
